txn_id,auth_id,pan,pan_first6,pan_last4,exp_date,card_brand,card_prod,txn_date,txn_time,txn_datetime,amt,curr,bill_amt,bill_curr,txn_type,proc_code,merch_id,merch_name,mcc,merch_city,merch_state,merch_country,merch_zip,term_id,pos_mode,pos_cond,auth_code,resp_code,resp_msg,avs,cvv,acq_id,acq_bin,iss_bin,net_ref,int_fee,net_fee,rrn,trace,batch,settle_date,fraud_flag,3ds,bank_name,data_source,record_created_at
IDBI0000008080,A00008080,453221******8871,453221,8871,0927,VISA,DEBIT,05/12/2025,23:10:57,,9743.31,INR,,,00,000000,M311122,"Hegde, Zacharia and Sarin",5691,,,IN,285865,T57775,81,00,S065XF,51,Do not honor,Y,,IDBI0001,453221,453221,V249352609,66.88,11.37,R000000008080,008080,1089,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000007775,A00007775,453222******7355,453222,7355,0726,VISA,CREDIT,2025-12-26,23:10:57,,-1749.4,INR,,,20,000000,M206870,Bhasin Inc,5661,Ahmedabad,,IN,,T68537,81,00,P038PN,14,Approved,Y,M,IDBI0001,453222,453222,V713167016,46.8,14.43,R000000007775,007775,7509,27/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.892713
IDBI0000008612,A00008612,453221******0437,453221,0437,0826,VISA,DEBIT,15/12/2025,23:10:57,,6870.35,INR,,,01,000000,M354273,,5999,Chennai,,IN,388973,T15218,81,00,,14,Insufficient funds,,M,IDBI0001,453224,453221,V789685031,22.39,,R000000008612,008612,9623,16/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.966391
IDBI0000008161,A00008161,453224******3395,453224,3395,0726,VISA,DEBIT,09/12/2025,23:10:57,,9261.16,INR,,,01,000000,M867395,Sinha LLC,,Bangalore,,IN,215108,T92536,02,00,D878DC,05,Insufficient funds,U,M,IDBI0001,453224,453224,V131450753,,14.64,R000000008161,008161,4530,10/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.928456
IDBI0000009460,A00009460,453223******0920,453223,0920,1228,VISA,CREDIT,29/12/2025,23:10:58,,8783.22,INR,,,20,000000,M321153,"Bahri, Master and Bose",5411,Pune,,IN,,T65044,02,00,Z185XZ,91,Insufficient funds,Y,U,IDBI0001,453221,453223,V356511569,72.85,,R000000009460,009460,3478,30/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.036737
IDBI0000008834,A00008834,453222******0900,453222,0900,0628,VISA,DEBIT,25/12/2025,23:10:57,,5975.12,INR,,,00,000000,M158825,Kari Inc,5942,Lucknow,,IN,473451,T95161,05,00,L386JL,14,Insufficient funds,,,IDBI0001,453222,453222,V771189421,,16.0,R000000008834,008834,7546,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.983834
IDBI0000008139,A00008139,453223******9257,453223,9257,0527,VISA,CREDIT,02/01/2026,23:10:57,,8170.84,INR,,,20,000000,M431109,Date Inc,,,,IN,182097,T95129,81,00,,91,Do not honor,U,N,IDBI0001,453224,453223,V602185027,29.93,,R000000008139,008139,6544,03/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.926407
IDBI0000008311,A00008311,453224******9104,453224,9104,0827,VISA,DEBIT,07/12/2025,23:10:57,,-9870.77,INR,,,20,000000,M869598,Shanker PLC,5651,Delhi,,IN,791786,T36047,81,00,,00,Insufficient funds,U,M,IDBI0001,453223,453224,V461578290,45.29,16.13,R000000008311,008311,5736,08/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000008969,A00008969,453224******0679,453224,0679,0730,VISA,DEBIT,14/12/2025,23:10:57,,8779.0,INR,,,01,000000,M923504,Gole-Manne,,Delhi,,IN,639436,T42304,05,00,Q864KX,00,Approved,,,IDBI0001,453224,453224,V710049922,,,R000000008969,008969,3797,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009001,A00009001,453222******2227,453222,2227,0430,VISA,CREDIT,31/12/2025,23:10:57,,9394.62,INR,,,20,000000,M480399,"Dada, Mannan and Mutti",5661,Lucknow,,IN,181446,T66267,02,00,,00,Insufficient funds,Y,,IDBI0001,453223,453222,V350223654,,,R000000009001,009001,6894,01/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008218,A00008218,453223******3095,453223,3095,0929,VISA,CREDIT,19/12/2025,23:10:57,,6028.65,INR,,,00,000000,M871610,Venkataraman-Bedi,5921,Mumbai,,IN,472283,T85831,05,00,,00,Do not honor,U,U,IDBI0001,453222,453223,V711770510,38.1,5.81,R000000008218,008218,4815,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.933171
IDBI0000008560,A00008560,453221******5308,453221,5308,0626,VISA,CREDIT,24/12/2025,23:10:57,,7266.15,INR,,,00,000000,M125233,Ram-Mangat,5921,,,IN,360956,T21984,05,00,T856PJ,51,Do not honor,,,IDBI0001,453223,453221,V265775751,,,R000000008560,008560,7214,25/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000008081,A00008081,453221******3798,453221,3798,0330,VISA,DEBIT,31/12/2025,23:10:57,,5351.07,INR,,,01,000000,M329564,Wason Inc,7011,,,IN,570316,T38229,02,00,,05,Insufficient funds,,N,IDBI0001,453224,453221,V267471047,,13.05,R000000008081,008081,2545,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000007725,A00007725,453221******2829,453221,2829,0629,VISA,CREDIT,30/12/2025,23:10:57,,2178.85,INR,,,00,000000,M446721,Bhasin Group,5541,Pune,,IN,960134,T65267,81,00,N436YC,51,Approved,,,IDBI0001,453223,453221,V209028730,,9.5,R000000007725,007725,1546,31/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.888246
IDBI0000008919,A00008919,453221******5382,453221,5382,0629,VISA,DEBIT,21/12/2025,23:10:57,,8836.09,INR,,,01,000000,M830597,,5942,Hyderabad,,IN,740531,T36407,02,00,S040FM,51,Do not honor,N,M,IDBI0001,453221,453221,V366648472,30.89,,R000000008919,008919,1586,22/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009098,A00009098,453224******2098,453224,2098,0730,VISA,DEBIT,2025-12-23,23:10:58,,4530.76,INR,,,20,000000,M473498,Banerjee Ltd,5651,Ahmedabad,,IN,152242,T96912,05,00,L966SG,14,Approved,U,U,IDBI0001,453221,453224,V179955123,,14.53,R000000009098,009098,3999,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000007736,A00007736,453221******0550,453221,0550,0726,VISA,CREDIT,02/01/2026,23:10:57,,2025.28,INR,,,01,000000,M727195,Thakur Ltd,5912,Bangalore,,IN,932942,T14349,05,00,T110CM,14,Do not honor,N,M,IDBI0001,453224,453221,V818162876,,9.24,R000000007736,007736,1306,03/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.889296
IDBI0000009519,A00009519,453221******9929,453221,9929,1028,VISA,DEBIT,2026-01-02,23:10:58,,8200.48,INR,,,20,000000,M916100,"Issac, Raja and Ramesh",,Pune,,IN,427733,T44817,05,00,,91,Do not honor,,M,IDBI0001,453222,453221,V776741100,53.83,9.87,R000000009519,009519,8526,03/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000008503,A00008503,453223******8104,453223,8104,1030,VISA,DEBIT,10/12/2025,23:10:57,,7994.45,INR,,,20,000000,M262167,"Singhal, Minhas and Yadav",5814,Chennai,,IN,321868,T59826,05,00,E697KE,14,Do not honor,Y,M,IDBI0001,453221,453223,V607104783,99.57,,R000000008503,008503,7626,11/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.957594
IDBI0000009837,A00009837,453223******2297,453223,2297,0926,VISA,CREDIT,04/01/2026,23:10:58,,5071.25,INR,,,00,000000,M946911,"Venkataraman, Keer and Upadhyay",5411,Mumbai,,IN,797096,T27275,02,00,A041MN,91,Do not honor,Y,N,IDBI0001,453224,453223,V847441382,56.51,,R000000009837,009837,2790,05/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.073887
IDBI0000007644,A00007644,453224******0091,453224,0091,0127,VISA,CREDIT,23/12/2025,23:10:57,,8624.97,INR,,,20,000000,M499971,Mangat-Basak,5661,Bangalore,,IN,894580,T21335,81,00,F038YD,00,Insufficient funds,U,,IDBI0001,453223,453224,V139017688,,,R000000007644,007644,6221,24/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.880115
IDBI0000007769,A00007769,453224******1471,453224,1471,0928,VISA,DEBIT,2025-12-07,23:10:57,,-8175.26,INR,,,01,000000,M713182,Purohit Ltd,,Pune,,IN,,T34607,05,00,P345YF,05,Do not honor,Y,,IDBI0001,453221,453224,V389355894,80.61,3.05,R000000007769,007769,9163,08/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.891460
IDBI0000008614,A00008614,453221******1544,453221,1544,1227,VISA,CREDIT,2025-12-15,23:10:57,,855.34,INR,,,20,000000,M534451,Patla-Seth,5921,Pune,,IN,929966,T76947,81,00,T329YB,14,Insufficient funds,,M,IDBI0001,453223,453221,V488463381,,,R000000008614,008614,5973,16/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.966391
IDBI0000008120,A00008120,453224******5401,453224,5401,0628,VISA,CREDIT,04/01/2026,23:10:57,,7026.49,INR,,,00,000000,M864120,Naidu LLC,,Hyderabad,,IN,288941,T36893,81,00,W475BH,05,Approved,U,M,IDBI0001,453223,453224,V578546290,,,R000000008120,008120,9373,05/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.925350
IDBI0000009377,A00009377,453224******5917,453224,5917,0628,VISA,CREDIT,2025-12-25,23:10:58,,6305.64,INR,,,00,000000,M825856,Rout-Thaman,5651,Chennai,,IN,381660,T17231,05,00,B542AY,14,Insufficient funds,N,,IDBI0001,453223,453224,V338545012,47.47,17.74,R000000009377,009377,6512,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000008630,A00008630,453221******8954,453221,8954,1029,VISA,DEBIT,02/01/2026,23:10:57,,5523.04,INR,,,20,000000,M991667,"Nair, Naik and Mandal",5411,Lucknow,,IN,341585,T90397,81,00,K447II,14,Do not honor,U,M,IDBI0001,453223,453221,V788492396,,,R000000008630,008630,4757,03/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.968003
IDBI0000009253,A00009253,453223******3820,453223,3820,0329,VISA,CREDIT,2025-12-19,23:10:58,,9629.05,INR,,,01,000000,M205919,"Acharya, Bahri and Balan",5814,Mumbai,,IN,600665,T91778,05,00,C133MS,14,Insufficient funds,U,N,IDBI0001,453221,453223,V883596209,,,R000000009253,009253,6381,20/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.018055
IDBI0000008141,A00008141,453222******4916,453222,4916,0927,VISA,DEBIT,28/12/2025,23:10:57,,-7596.53,INR,,,20,000000,M416351,Sanghvi Ltd,5651,Lucknow,,IN,509545,T67758,02,00,F632UK,91,Do not honor,,M,IDBI0001,453224,453222,V976354102,,15.85,R000000008141,008141,2350,29/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.926407
IDBI0000007618,A00007618,453221******7680,453221,7680,0329,VISA,CREDIT,22/12/2025,23:10:57,,1211.52,INR,,,00,000000,M807361,"Parmer, Devan and Dube",5651,Delhi,,IN,642867,T83808,02,00,G824ES,00,Approved,,U,IDBI0001,453223,453221,V721577573,,,R000000007618,007618,7480,23/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000009079,A00009079,453222******9410,453222,9410,0929,VISA,CREDIT,06/12/2025,23:10:58,,1222.4,INR,,,01,000000,M396592,"Talwar, Dalal and Wadhwa",,Mumbai,,IN,661645,T81523,81,00,J098BU,05,Do not honor,N,U,IDBI0001,453224,453222,V238239939,,19.37,R000000009079,009079,7588,07/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000008369,A00008369,453223******9777,453223,9777,0527,VISA,DEBIT,31/12/2025,23:10:57,,7568.87,INR,,,00,000000,M909008,Manda-Bedi,5999,Delhi,,IN,,T80510,05,00,M114LW,00,Do not honor,Y,,IDBI0001,453221,453223,V195039809,,,R000000008369,008369,2769,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009585,A00009585,453222******7975,453222,7975,1126,VISA,CREDIT,31/12/2025,23:10:58,,6257.79,INR,,,20,000000,M263016,Vyas and Sons,5411,Kolkata,,IN,636988,T78313,02,00,D585TC,00,Approved,,N,IDBI0001,453223,453222,V612120086,78.77,,R000000009585,009585,7012,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.049750
IDBI0000009106,A00009106,453221******9845,453221,9845,0828,VISA,DEBIT,10/12/2025,23:10:58,,8340.82,INR,,,00,000000,M495323,Mital-Ganesh,,Pune,,IN,221127,T35343,05,00,E458MC,51,Approved,U,U,IDBI0001,453223,453221,V820880831,,8.01,R000000009106,009106,3866,11/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.007502
IDBI0000007811,A00007811,453221******7329,453221,7329,0329,VISA,DEBIT,07/12/2025,23:10:57,,-7746.8,INR,,,01,000000,M147512,,4121,Hyderabad,,IN,844084,T24823,81,00,E335CU,05,Approved,Y,N,IDBI0001,453223,453221,V887877890,67.7,7.69,R000000007811,007811,1732,08/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000007623,A00007623,453224******8743,453224,8743,0929,VISA,DEBIT,03/01/2026,23:10:57,,926.15,INR,,,00,000000,M777497,"Chokshi, Bhavsar and Chokshi",5691,,,IN,428619,T70650,81,00,L628SD,00,Insufficient funds,,U,IDBI0001,453222,453224,V711896374,76.26,15.68,R000000007623,007623,9832,04/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000007886,A00007886,453224******4740,453224,4740,0228,VISA,CREDIT,12/12/2025,23:10:57,,4470.69,INR,,,20,000000,M764135,Thaker LLC,5691,Pune,,IN,847572,T34416,81,00,F994BO,51,Approved,Y,N,IDBI0001,453223,453224,V494557999,22.59,,R000000007886,007886,5811,13/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.902257
IDBI0000008156,A00008156,284734******0842,284734,0842,0928,VISA,DEBIT,11/12/2025,23:10:57,,9338.73,INR,,,00,000000,M208985,Banik Inc,,Ahmedabad,,IN,903484,T82022,81,00,E543YP,51,Do not honor,U,U,IDBI0001,453223,284734,V628900519,,18.53,R000000008156,008156,3281,12/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.928456
IDBI0000009078,A00009078,453224******6080,453224,6080,0130,VISA,DEBIT,14/12/2025,23:10:58,,5836.29,INR,,,20,000000,M787303,"Sanghvi, Sinha and Arya",5311,Jaipur,,IN,,T64738,05,00,U310YM,14,Insufficient funds,Y,,IDBI0001,453221,453224,V661468958,,,R000000009078,009078,4453,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000007812,A00007812,453223******0596,453223,0596,0828,VISA,CREDIT,22/12/2025,23:10:57,,7291.24,INR,,,20,000000,M669317,Chaudry Group,,,,IN,988071,T86606,81,00,I509MH,05,Insufficient funds,,U,IDBI0001,453221,453223,V858774369,75.38,,R000000007812,007812,6000,23/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000008431,A00008431,569165******5083,569165,5083,0527,VISA,CREDIT,13/12/2025,23:10:57,,3049.33,INR,,,01,000000,M133867,"Master, Badal and Jain",5942,Lucknow,,IN,,T18197,81,00,L373YC,91,Approved,N,,IDBI0001,453221,569165,V619873174,,,R000000008431,008431,7311,14/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.953031
IDBI0000007716,A00007716,453224******0475,453224,0475,1030,VISA,DEBIT,15/12/2025,23:10:57,,1500.87,INR,,,20,000000,M511913,Naik-Parekh,,Delhi,,IN,619171,T66941,02,00,G289CW,05,Do not honor,,U,IDBI0001,453221,453224,V313611448,58.18,,R000000007716,007716,4659,16/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.888246
IDBI0000007796,A00007796,453223******9555,453223,9555,0529,VISA,DEBIT,05/12/2025,23:10:57,,3636.69,INR,,,01,000000,M878978,"Shroff, Lala and Nazareth",4121,,,IN,263315,T72922,02,00,,14,Insufficient funds,N,U,IDBI0001,453222,453223,V473655292,,,R000000007796,007796,3776,06/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.893764
IDBI0000007802,A00007802,453223******2723,453223,2723,1229,VISA,CREDIT,05/12/2025,23:10:57,,2776.19,INR,,,00,000000,M598532,Hayre and Sons,,,,IN,857641,T27230,81,00,L821TW,91,Insufficient funds,N,,IDBI0001,453223,453223,V736792215,,15.2,R000000007802,007802,8489,06/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000008756,A00008756,453221******2288,453221,2288,1029,VISA,DEBIT,13/12/2025,23:10:57,,3066.66,INR,,,20,000000,M588736,Sarna LLC,,Mumbai,,IN,816810,T39730,05,00,J732JM,05,Approved,Y,U,IDBI0001,453222,453221,V910733903,97.24,11.16,R000000008756,008756,7894,14/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.977735
IDBI0000008796,A00008796,453221******5252,453221,5252,0830,VISA,CREDIT,26/12/2025,23:10:57,,-74.75,INR,,,20,000000,M657684,"Garg, Tak and Sani",,Jaipur,,IN,653954,T84478,81,00,S611MG,14,Insufficient funds,,,IDBI0001,453224,453221,V513806771,78.84,,R000000008796,008796,8944,27/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.980239
IDBI0000008108,A00008108,453222******4750,453222,4750,1130,VISA,DEBIT,17/12/2025,23:10:57,,982.92,INR,,,20,000000,M820852,Golla-Vala,5912,Ahmedabad,,IN,921381,T17673,02,00,,91,Insufficient funds,,U,IDBI0001,453223,453222,V475028320,40.45,7.28,R000000008108,008108,1039,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.924581
IDBI0000009313,A00009313,453223******5010,453223,5010,0927,VISA,CREDIT,18/12/2025,23:10:58,,6462.79,INR,,,00,000000,M605070,"Zachariah, Kibe and Rout",5912,,,IN,845378,T80945,05,00,,00,Insufficient funds,U,,IDBI0001,453224,453223,V140561648,98.05,8.31,R000000009313,009313,1058,19/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.022245
IDBI0000009784,A00009784,686510******9946,686510,9946,1030,VISA,DEBIT,2026-01-03,23:10:58,,2179.41,INR,,,20,000000,M837664,Merchant Ltd,5651,Pune,,IN,170278,T74586,02,00,C629EV,00,Approved,N,,IDBI0001,453223,686510,V494353820,,,R000000009784,009784,7020,04/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.070377
IDBI0000008977,A00008977,453222******4894,453222,4894,0526,VISA,DEBIT,12/12/2025,23:10:57,,8427.04,INR,,,00,000000,M910919,Nath-Ramaswamy,5999,Delhi,,IN,129981,T68265,81,00,,51,Do not honor,,,IDBI0001,453222,453222,V677231493,82.13,,R000000008977,008977,4594,13/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009516,A00009516,453222******5994,453222,5994,1030,VISA,DEBIT,2025-12-27,23:10:58,,1372.2,INR,,,20,000000,M931951,Kale-Kunda,,Chennai,,IN,297272,T78378,02,00,,14,Insufficient funds,Y,,IDBI0001,453222,453222,V371825626,,8.56,R000000009516,009516,3330,28/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000009535,A00009535,453221******4312,453221,4312,0327,VISA,DEBIT,14/12/2025,23:10:58,,3083.62,INR,,,00,000000,M876334,Chakrabarti-Batra,5541,Kolkata,,IN,433586,T45329,81,00,Y488GL,91,Insufficient funds,U,,IDBI0001,453222,453221,V514883750,97.49,7.47,R000000009535,009535,5540,15/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000009513,A00009513,453222******9677,453222,9677,0727,VISA,CREDIT,08/12/2025,23:10:58,,6645.2,INR,,,01,000000,M243148,"Barad, Atwal and Gour",5541,Delhi,,IN,546859,T23685,02,00,Z412VC,00,Insufficient funds,,M,IDBI0001,453221,453222,V879363009,,10.26,R000000009513,009513,1557,09/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000007784,A00007784,453224******0742,453224,0742,0729,VISA,DEBIT,17/12/2025,23:10:57,,8310.28,INR,,,20,000000,M544334,Kuruvilla-Chaudhary,5942,Delhi,,IN,185117,T95680,05,00,R661KH,14,Approved,,U,IDBI0001,453221,453224,V685645264,,6.13,R000000007784,007784,1921,18/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.892713
IDBI0000009714,A00009714,453221******9815,453221,9815,0827,VISA,CREDIT,2025-12-19,23:10:58,,7115.22,INR,,,01,000000,M583391,"Baral, Sridhar and Dada",5912,Mumbai,,IN,880695,T88554,02,00,K780JI,51,Do not honor,U,M,IDBI0001,453223,453221,V742405421,,,R000000009714,009714,2717,20/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.065093
IDBI0000009147,A00009147,453222******2209,453222,2209,0526,VISA,DEBIT,30/12/2025,23:10:58,,2487.55,INR,,,00,000000,M557466,Karan Ltd,5541,Jaipur,,IN,549332,T99015,81,00,L035XL,05,Do not honor,N,U,IDBI0001,453222,453222,V658080856,,11.94,R000000009147,009147,4665,31/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000008473,A00008473,453223******2004,453223,2004,0527,VISA,CREDIT,28/12/2025,23:10:57,,847.29,INR,,,01,000000,M267900,"Narain, Chaudhry and Aggarwal",5942,Ahmedabad,,IN,502989,T96262,05,00,W118RR,91,Approved,Y,U,IDBI0001,453224,453223,V701620961,,,R000000008473,008473,3079,29/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.953679
IDBI0000009556,A00009556,453221******4250,453221,4250,0330,VISA,CREDIT,22/12/2025,23:10:58,,9014.98,INR,,,00,000000,M846325,Krishnamurthy and Sons,5411,Mumbai,,IN,145520,T11884,05,00,X172UR,05,Approved,,,IDBI0001,453221,453221,V594016503,91.67,12.04,R000000009556,009556,3714,23/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000007749,A00007749,453223******8802,453223,8802,0928,VISA,DEBIT,06/12/2025,23:10:57,,4111.23,INR,,,20,000000,M898944,,,Chennai,,IN,166529,T45103,81,00,F513KF,05,Approved,Y,M,IDBI0001,453224,453223,V863509604,,19.85,R000000007749,007749,5533,07/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.890303
IDBI0000009997,A00009997,453222******3357,453222,3357,0327,VISA,DEBIT,29/12/2025,23:10:58,,7459.31,INR,,,00,000000,M924066,Dixit-Dhaliwal,,Delhi,,IN,456306,T27673,05,00,S314LC,05,Approved,Y,M,IDBI0001,453221,453222,V922234690,72.12,,R000000009997,009997,1023,30/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.089209
IDBI0000009048,A00009048,453222******6182,453222,6182,0528,VISA,DEBIT,23/12/2025,23:10:58,,5524.02,INR,,,01,000000,M562310,"Kulkarni, Ganesh and Gupta",5921,Chennai,,IN,353753,T95430,81,00,Z611PB,51,Do not honor,Y,N,IDBI0001,453221,453222,V841346406,,,R000000009048,009048,5109,24/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.002611
IDBI0000008727,A00008727,453223******5707,453223,5707,0330,VISA,CREDIT,25/12/2025,23:10:57,,3973.3,INR,,,00,000000,M277799,Tailor-Raju,7011,Pune,,IN,,T29774,81,00,X127AX,05,Do not honor,N,,IDBI0001,453224,453223,V493906893,,,R000000008727,008727,8608,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.975735
IDBI0000009465,A00009465,453222******9788,453222,9788,0928,VISA,DEBIT,2025-12-26,23:10:58,,673.31,INR,,,01,000000,M885241,"Grewal, Raj and Varkey",5651,Chennai,,IN,,T25465,02,00,P105BI,14,Do not honor,,,IDBI0001,453224,453222,V164885909,63.62,,R000000009465,009465,6737,27/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.036737
IDBI0000009271,A00009271,453224******2675,453224,2675,0528,VISA,CREDIT,2025-12-14,23:10:58,,5338.52,INR,,,20,000000,M643140,Sandhu PLC,,Jaipur,,IN,993587,T15877,81,00,G459WH,14,Insufficient funds,N,,IDBI0001,453224,453224,V957754920,,,R000000009271,009271,8701,15/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.019586
IDBI0000009802,A00009802,453224******6786,453224,6786,0226,VISA,CREDIT,05/12/2025,23:10:58,,7920.9,INR,,,01,000000,M135078,Bala PLC,5942,Jaipur,,IN,,T66685,81,00,A527GR,91,Insufficient funds,Y,U,IDBI0001,453224,453224,V243649575,99.6,,R000000009802,009802,9616,06/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.070377
IDBI0000009124,A00009124,453223******8509,453223,8509,1228,VISA,DEBIT,05/01/2026,23:10:58,,804.96,INR,,,20,000000,M465170,"Bhavsar, Thaman and Ramesh",5661,Jaipur,,IN,358671,T40696,81,00,X359EJ,00,Do not honor,U,U,IDBI0001,453224,453223,V715387629,,7.22,R000000009124,009124,4884,19/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.007502
IDBI0000009860,A00009860,453223******5029,453223,5029,1027,VISA,DEBIT,2025-12-05,23:10:58,,6689.41,INR,,,01,000000,M885373,Kaul PLC,5999,,,IN,653472,T26111,05,00,T007BK,51,Do not honor,,,IDBI0001,453224,453223,V936372625,,,R000000009860,009860,4621,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000009076,A00009076,453223******2717,453223,2717,0728,VISA,CREDIT,11/12/2025,23:10:58,,573.54,INR,,,00,000000,M126829,"Kar, Nori and Saxena",5814,,,IN,455096,T83546,02,00,M373OL,51,Approved,,U,IDBI0001,453223,453223,V413342820,15.64,,R000000009076,009076,9038,12/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.004488
IDBI0000008461,A00008461,453224******6693,453224,6693,0228,VISA,DEBIT,2025-12-24,23:10:57,,3495.14,INR,,,01,000000,M796745,Pai Inc,,Ahmedabad,,IN,409329,T22842,02,00,B878NH,05,Insufficient funds,U,N,IDBI0001,453223,453224,V867116131,,16.24,R000000008461,008461,5933,25/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.953679
IDBI0000008730,A00008730,453222******5684,453222,5684,0826,VISA,CREDIT,13/12/2025,23:10:57,,816.07,INR,,,01,000000,M675208,,5661,Ahmedabad,,IN,666307,T25756,81,00,Z181OP,14,Approved,U,,IDBI0001,453224,453222,V750238188,27.23,12.06,R000000008730,008730,1580,14/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.975735
IDBI0000009881,A00009881,453223******1485,453223,1485,0726,VISA,CREDIT,2026-01-03,23:10:58,,2332.81,INR,,,20,000000,M977976,"Vohra, Bandi and Basak",5541,Jaipur,,IN,671488,T20861,81,00,Z438XV,05,Insufficient funds,,U,IDBI0001,453224,453223,V766061355,,,R000000009881,009881,7649,04/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
