txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
CITI0000002542,AUTH00002542,453243******7202,453243,7202,11/32,AMEX,DEBIT,2026-01-03,04:30:30,2026-01-03T04:30:30.097427,3260.62,INR,,,9.0,REFUND,20000.0,CITI516834,Upadhyay-Sura,5921.0,,Bhopal,Mizoram,SGP,181456.0,,TRM43299,5.0,0.0,Y,A957TF,0,,2026-01-03,P,,N,CITI0001,453244.0,453243,VISA416337823,184.37,,20.51,REF000000002542,2542.0,B5093,2026-01-06,92.0,MEDIUM,,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.097427
CITI0000002543,AUTH00002543,453245******5350,453245,5350,05/26,AMEX,DEBIT,2019-04-07,04:30:30,2019-04-07T04:30:30.097427,18445.86,INR,5601.63,USD,9.0,,10000.0,CITI482751,Sathe and Sons,5411.0,,,Rajasthan,SGP,521886.0,"H.No. 765
Sarna Circle",TRM16665,7.0,6.0,Y,A509TL,14,,2019-04-07,E,S,N,CITI0001,453244.0,453245,VISA685384993,87.73,5.07,,REF000000002543,2543.0,B1964,2019-04-09,,,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.097427
,AUTH00002544,453242******8030,453242,8030,03/32,DISCOVER,CREDIT,2025-11-21,04:30:30,2025-11-21T04:30:30.097427,12594.15,INR,,,0.0,,90000.0,,Narain LLC,5999.0,,Indore,,IND,895952.0,"065, Bava Circle",TRM10451,7.0,8.0,Y,A691JO,57,,2025-11-21,N,P,Y,CITI0001,453242.0,453242,VISA355818499,,,8.26,REF000000002544,2544.0,B1249,2025-11-24,,MEDIUM,U,,CITI,CITI_BANK,2026-01-05T04:30:30.097427
CITI0000002545,AUTH00002545,453242******6826,453242,6826,01/27,AMEX,PREPAID,2025-12-14,04:30:30,2025-12-14T04:30:30.097427,19119.85,INR,,EUR,1.0,VOID,0.0,CITI866062,Bhargava LLC,5814.0,,Kolkata,Punjab,GBR,440047.0,,TRM21725,5.0,2.0,N,A935YC,0,,2025-12-14,E,M,,CITI0001,453243.0,453242,VISA998047719,24.27,9.05,15.74,REF000000002545,2545.0,B3788,2025-12-15,,,,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.097427
CITI0000006452,AUTH00002546,999999******9999,999999,9999,02/29,MASTERCARD,PREPAID,2026-07-16,04:30:30,2026-07-16T04:30:30.097427,24501.27,INR,10040.48,,21.0,PREAUTH,0.0,CITI741032,"Majumdar, Dada and Parekh",7523.0,,Bangalore,Uttarakhand,GBR,571118.0,"H.No. 59
Yadav Street",TRM97070,90.0,8.0,Y,A401TC,65,,2026-07-16,P,S,,CITI0001,453241.0,999999,VISA173494441,,-47.62,16.83,REF000000002546,2546.0,,,,LOW,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.097427
CITI0000002547,AUTH00002547,453246******8685,453246,8685,04/28,DISCOVER,CREDIT,2025-12-14,04:30:30,2025-12-14T04:30:30.097427,15289.61,INR,,USD,1.0,CASH_WITHDRAWAL,20000.0,CITI180062,Ray and Sons,,,Delhi,Kerala,IND,506588.0,,TRM50357,10.0,0.0,Y,,0,,2025-12-14,,U,N,CITI0001,453246.0,453246,VISA653650293,,,6.6,REF000000002547,2547.0,B3676,2025-12-17,73.0,HIGH,,,CITI,CITI_BANK,2026-01-05T04:30:30.097427
,AUTH00002548,000000******0000,0,0,05/29,VISA,PREPAID,2025-11-09,04:30:30,2025-11-09T04:30:30.097427,5027.99,₹,9741.34,EUR,0.0,PREAUTH,0.0,CITI712234,,4121.0,,Lucknow,Bihar,GBR,,NOT AVAILABLE,TRM15710,0.0,6.0,Y,A767GC,0,,2025-11-09,Y,,,CITI0001,453246.0,0,VISA922777130,,18.2,,REF000000002548,2548.0,B8182,2025-11-12,,,,,CITI,CITI_BANK,2026-01-05T04:30:30.097427
CITI0000002549,AUTH00002549,453241******4859,453241,4859,03/20,VISA,CREDIT,2025-11-11,04:30:30,2025-11-11T04:30:30.097427,22054.68,INR,5519.31,,9.0,PURCHASE,0.0,CITI760286,,7523.0,,Chandigarh,,GBR,646234.0,"37/08, Banik",TRM38355,2.0,0.0,Y,A668LF,0,,2025-11-11,Y,,N,CITI0001,453244.0,453241,VISA296589494,82.68,12.31,,REF000000002549,2549.0,,2025-11-14,,,,,CITI,CITI_BANK,2026-01-05T04:30:30.105987
CITI0000002550,AUTH00002550,453243******0623,453243,623,04/32,AMEX,PREPAID,2025-12-08,04:30:30,2025-12-08T04:30:30.105987,12409.17,INR,16795.99,,21.0,,90000.0,CITI609754,Wagle-Soni,,,,Kerala,SGP,,,TRM70206,10.0,0.0,Y,A592SZ,0,,2025-12-08,,M,N,CITI0001,453246.0,453243,VISA103021942,,,,REF000000002550,2550.0,B2716,2025-12-09,,,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.105987
CITI0000002551,AUTH00002551,453243******5269,453243,5269,05/30,DISCOVER,CREDIT,2025-11-23,04:30:30,2025-11-23T04:30:30.105987,19163.92,INR,9952.14,,20.0,REFUND,90000.0,CITI567744,"Barad, Raman and Kurian",,,Kolkata,Punjab,SGP,992701.0,"03/166
Bhatti Circle",TRM67859,2.0,1.0,N,A532TW,0,,2025-11-23,,P,,CITI0001,453243.0,453243,VISA487394658,142.84,,1.82,REF000000002551,2551.0,B1592,2025-11-26,46.0,HIGH,N,,CITI,CITI_BANK,2026-01-05T04:30:30.105987
CITI0000002552,AUTH00002552,453242******1260,453242,1260,01/30,DISCOVER,CREDIT,2025-12-07,04:30:30,2025-12-07T04:30:30.105987,2034.68,INR,3802.48,,1.0,CASH_WITHDRAWAL,20000.0,,Pau-Baral,4900.0,,Kolkata,Uttarakhand,SGP,374384.0,,TRM29863,5.0,6.0,Y,A276MS,0,,2025-12-07,A,N,Y,CITI0001,453244.0,453242,VISA152547521,,30.48,,REF000000002552,2552.0,B8328,2025-12-08,1.0,LOW,,,CITI,CITI_BANK,2026-01-05T04:30:30.105987
CITI0000002553,AUTH00002553,000000******0000,0,0,01/30,AMEX,CREDIT,2025-12-25,04:30:30,2025-12-25T04:30:30.107011,0.0,INR,-633.01,,9.0,PREAUTH,20000.0,CITI680398,"Brar, Rattan and Mohan",5541.0,,Delhi,Haryana,IND,898323.0,,TRM55296,81.0,8.0,N,A479ZV,63,,2025-12-25,S,,N,CITI0001,453243.0,0,VISA506600272,191.27,6.72,,REF000000002553,2553.0,B4945,2025-12-26,27.0,MEDIUM,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.107011
CITI0000002554,AUTH00002554,453242******6841,453242,6841,12/26,DISCOVER,PREPAID,2018-02-03,04:30:30,2018-02-03T04:30:30.107011,13486.26,AED,16383.38,,20.0,,10000.0,CITI820095,,6011.0,,,,ARE,218364.0,"H.No. 80
Dara Circle",TRM48864,10.0,8.0,N,A492UY,0,,2018-02-03,,S,,CITI0001,453243.0,453242,VISA879095028,93.08,,20.89,REF000000002554,2554.0,B7678,2018-02-06,,,N,,CITI,CITI_BANK,2026-01-05T04:30:30.107559
CITI0000002555,AUTH00002555,453243******7521,453243,7521,06/27,MASTERCARD,CREDIT,2026-01-04,04:30:30,2026-01-04T04:30:30.107559,23830.5,INR,,,0.0,PURCHASE,0.0,CITI763249,"Mannan, Mallick and Master",6011.0,,Bangalore,West Bengal,SGP,904240.0,"77/86, Anne",TRM73317,7.0,6.0,N,,0,,2026-01-04,E,N,Y,CITI0001,453245.0,453243,VISA151185415,,,,REF000000002555,2555.0,B6944,2026-01-07,59.0,,N,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.107559
CITI,AUTH00002556,2996460,299646,6460,12/27,VISA,CREDIT,20251111,04:30:30,2025-11-11T04:30:30.107559,5836.54,INR,,,21.0,PURCHASE,10000.0,CITI878679,"Mangal, Jain and Sawhney",1234.0,,Chandigarh,West Bengal,356,318205.0,,TRM73857,90.0,2.0,N,A750NQ,78,,2025-11-11,S,M,N,CITI0001,453241.0,299646,VISA386786400,,23.94,,REF000000002556,2556.0,B6690,2025-11-14,48.0,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.108108
CITI0000002557,AUTH00002557,453242******2755,453242,2755,03/28,MASTERCARD,DEBIT,2038-01-19,03:14:07,2038-01-19T03:14:07,16812.86,INR,20397.79,INR,0.0,,0.0,CITI962984,Patel-Shah,6011.0,,,Uttarakhand,ARE,201207.0,,TRM20754,90.0,6.0,Y,A212JI,0,,2038-01-19,,U,,CITI0001,453243.0,453242,VISA916717535,71.57,9.26,,REF000000002557,2557.0,B7418,2038-01-20,44.0,LOW,U,,CITI,CITI_BANK,2026-01-05T04:30:30.108108
CITI0000002558,AUTH00002558,453242******9082,453242,9082,08/20,MASTERCARD,DEBIT,2025-11-07,04:30:30,2025-11-07T04:30:30.108108,7908.77,EUR,,INR,21.0,,20000.0,CITI752074,Arora Inc,5651.0,,Kolkata,,SGP,598351.0,"68/06
Sinha Road",TRM76839,90.0,1.0,Y,A487GK,0,,2025-11-07,U,,Y,CITI0001,453243.0,453242,VISA795819703,113.9,24.35,17.21,REF000000002558,2558.0,B6316,2025-11-09,,MEDIUM,U,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.108108
2559,AUTH00002559,999999******9999,999999,9999,05/26,VISA,DEBIT,2025-12-31,04:30:30,2025-12-31T04:30:30.108108,40.95,INR,,USD,9.0,CASH_WITHDRAWAL,20000.0,CITI189722,Loke-Zacharia,5541.0,,Nagpur,Manipur,IND,0.0,,TRM92686,5.0,6.0,Y,A900EA,0,,2025-12-31,A,P,N,CITI0001,453243.0,999999,VISA921164731,,,19.54,REF000000002559,2559.0,B2806,2026-01-03,,LOW,,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.109275
,AUTH00002560,000000******0000,0,0,03/29,VISA,,2025-11-10,04:30:30,2025-11-10T04:30:30.109275,21597.31,AED,9283.12,,9.0,CASH_WITHDRAWAL,10000.0,CITI976763,"Puri, Vyas and Mittal",,,Kochi,,ARE,,,TRM28257,5.0,1.0,N,A280VU,93,,2025-11-10,,,N,CITI0001,453243.0,0,VISA313397870,163.78,,15.89,REF000000002560,2560.0,B5102,2025-11-12,63.0,,,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.109275
,AUTH00002561,453244******1241,453244,1241,02/26,VISA,CREDIT,0000-00-00,12:60:00,2025-12-29T04:30:30.109275,4278.04,INR,,,21.0,REFUND,0.0,CITI917573,,,,,Meghalaya,GBR,,"72
Kale",TRM44794,7.0,2.0,Y,,80,,2025-12-29,Y,,Y,CITI0001,453244.0,453244,VISA624644551,193.56,48.54,,REF000000002561,2561.0,B3151,2025-12-31,,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.109275
CITI0000002562,AUTH00002562,453242******2960,453242,2960,10/20,MASTERCARD,CREDIT,2025-11-24,04:30:30,2025-11-24T04:30:30.109275,14547.88,INR,11923.82,INR,0.0,CASH_WITHDRAWAL,0.0,CITI685990,"Kale, Goda and Agrawal",5812.0,,Pune,Gujarat,SGP,402960.0,,TRM74223,7.0,0.0,N,A668ED,96,,2025-11-24,U,,N,CITI0001,453244.0,453242,VISA621533038,11.1,,17.1,REF000000002562,2562.0,B8629,2025-11-25,85.0,HIGH,,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.109275
,,000000******0000,0,0,12/27,VISA,DB,2025-12-15,04:30:30,2025-12-15T04:30:30.109275,492.89,INR,13925.18,EUR,0.0,,,CITI722567,"Keer, Choudhary and Srinivasan",,,,Punjab,ARE,,,TRM59723,90.0,0.0,Y,A159CB,14,,2025-12-15,P,N,1,CITI0001,453241.0,0,VISA406608204,148.07,,,REF000000002563,2563.0,B6484,2025-12-16,61.0,HIGH,,,CITI,CITI_BANK,2026-01-05T04:30:30.109275
2564,AUTH00002564,453244******4632,453244,4632,02/32,VISA,PREPAID,2025-12-04,04:30:30,2025-12-04T04:30:30.109275,12165.56,INR,,,21.0,,10000.0,CITI978121,"Dhaliwal, Bath and Sastry",5499.0,,Ahmedabad,Haryana,USA,,,TRM61995,7.0,1.0,N,A193EJ,65,,2025-12-04,E,U,N,CITI0001,,453244,VISA580689460,151.0,4.82,3.81,REF000000002564,2564.0,B4379,2025-12-06,62.0,HIGH,Y,,CITI,CITI_BANK,2026-01-05T04:30:30.110315
CITI0000002565,AUTH00002565,453243******8540,453243,8540,01/20,AMEX,DEBIT,2025-12-23,04:30:30,2025-12-23T04:30:30.110315,1541.61,INR,,,21.0,REFUND,0.0,CITI314920,"Sundaram, Lata and Borah",5999.0,,Lucknow,Tamil Nadu,GBR,588548.0,,TRM44715,7.0,0.0,N,A046XX,0,,2025-12-23,,U,Y,CITI0001,453246.0,453243,VISA797023844,26.55,28.75,16.94,REF000000002565,2565.0,,2025-12-26,,,,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.110315
CITI0000002566,AUTH00002566,832156******4240,832156,4240,08/31,MASTERCARD,DEBIT,2025-12-22,04:30:30,2025-12-22T04:30:30.110315,2395.03,EUR,,,0.0,PREAUTH,10000.0,CITI781588,Solanki-Mohan,7523.0,,Bangalore,Sikkim,SGP,859639.0,,TRM52141,10.0,0.0,N,A688MQ,0,,2025-12-22,E,S,Y,CITI0001,453246.0,832156,VISA294075429,,,27.02,REF000000002566,2566.0,B7078,2025-12-25,,MEDIUM,,,CITI,CITI_BANK,2026-01-05T04:30:30.110315
CITI0000002567,AUTH00002567,453243******8737,453243,8737,10/31,DISCOVER,PREPAID,2025-11-12,04:30:30,2025-11-12T04:30:30.110315,14967.59,INR,1175.65,INR,20.0,VOID,20000.0,CITI358142,"Chahal, Bora and Balakrishnan",5814.0,,Chennai,,IND,,,TRM74378,7.0,0.0,N,A986IZ,0,,2025-11-12,A,M,N,CITI0001,453244.0,453243,VISA229149861,23.99,,21.53,REF000000002567,2567.0,B9533,2025-11-15,,,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.110315
CITI0000002568,AUTH00002568,453243******2104,453243,2104,07/27,AMEX,PREPAID,2025-12-16,04:30:30,2025-12-16T04:30:30.110315,1259.49,INR,5133.66,,20.0,REFUND,20000.0,CITI325446,"Suresh, Gola and Koshy",7523.0,,,,ARE,441269.0,"565
Hayre Nagar",TRM54751,81.0,1.0,Y,,0,,2025-12-16,,M,,CITI0001,453241.0,453243,VISA891643088,,3.97,20.6,REF000000002568,2568.0,B8678,2025-12-19,98.0,,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.111474
2569,AUTH00002569,453241******6032,453241,6032,09/22,MASTERCARD,DEBIT,2025-12-30,04:30:30,2025-12-30T04:30:30.111474,1768.95,INR,8108.99,INR,9.0,VOID,90000.0,CITI796048,Om PLC,,,Lucknow,Haryana,SGP,,"742
Ratta Marg",TRM84740,-1.0,0.0,NO,A238DN,0,,2025-12-30,Y,U,NO,CITI0001,453242.0,453241,VISA427202960,115.65,,,,2569.0,B1599,2026-01-01,,,N,,CITI,CITI_BANK,2026-01-05T04:30:30.111474
CITI0000002570,AUTH00002570,453242******9626,453242,9626,07/31,VISA,DEBIT,2026-01-03,04:30:30,2026-01-03T04:30:30.111474,9890.48,INR,24745.16,,21.0,,10000.0,CITI779329,Khatri Ltd,,,Ahmedabad,Karnataka,IND,808322.0,"H.No. 292, Lad Marg",TRM46218,10.0,1.0,Y,A969KM,59,,2026-01-03,U,S,N,CITI0001,453242.0,453242,VISA988500118,,,,REF000000002570,2570.0,,2026-01-05,,MEDIUM,,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.111474
CITI0000002571,AUTH00002571,453241******2803,453241,2803,09/27,AMEX,PREPAID,2025-12-01,04:30:30,2025-12-01T04:30:30.111474,6850.84,EUR,10052.41,,21.0,VOID,0.0,CITI617257,Kumar-Chacko,5812.0,,Chandigarh,,SGP,728512.0,,TRM44787,81.0,0.0,N,A947LV,0,,2025-12-01,,N,,CITI0001,453243.0,453241,VISA902198012,,22.18,12.88,REF000000002571,2571.0,,2025-12-04,34.0,LOW,,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.112610
CITI0000002572,AUTH00002572,453241******7726,453241,7726,06/32,MASTERCARD,PREPAID,2025-11-11,04:30:30,2025-11-11T04:30:30.112610,24289.43,INR,,USD,0.0,PREAUTH,0.0,CITI893891,,,,Bangalore,Kerala,USA,737552.0,,TRM28957,81.0,2.0,Y,A526OK,0,,2025-11-11,,N,N,CITI0001,453242.0,453241,VISA990338105,40.81,,,REF000000002572,2572.0,,2025-11-13,50.0,,N,,CITI,CITI_BANK,2026-01-05T04:30:30.112610
CITI0000002573,AUTH00002573,453244******2499,453244,2499,04/31,AMEX,PREPAID,2025-12-25,04:30:30,2025-12-25T04:30:30.112610,24424.75,INR,8061.27,,0.0,VOID,20000.0,CITI272532,Mistry and Sons,5814.0,,Chennai,,GBR,522846.0,"79
Mistry Nagar",TRM71166,10.0,0.0,N,A735WG,0,,2025-12-25,E,S,N,CITI0001,453244.0,453244,VISA799902437,64.02,,2.78,REF000000002573,2573.0,B6119,2025-12-26,42.0,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.112610
CITI0000002574,AUTH00002574,453242******3655,453242,3655,10/26,MASTERCARD,CREDIT,2025-11-17,04:30:30,2025-11-17T04:30:30.112610,14663.56,INR,,,9.0,CASH_WITHDRAWAL,90000.0,CITI783067,Johal Ltd,5541.0,,,,SGP,,"244
Grewal Path",TRM79569,10.0,6.0,Y,A073VX,0,,2025-11-17,S,M,,CITI0001,453242.0,453242,VISA821230257,72.59,,4.3,REF000000002574,2574.0,B8645,2025-11-20,,,A,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002575,AUTH00002575,453242******6404,453242,6404,02/30,AMEX,DEBIT,2026-01-05,04:30:30,2026-01-05T04:30:30.113657,4136.51,INR,,INR,0.0,,90000.0,CITI604513,,5651.0,,Kochi,Meghalaya,IND,,,TRM17728,5.0,2.0,Y,,0,,2026-01-05,Y,P,N,CITI0001,453243.0,453242,VISA160352574,53.61,,27.72,REF000000002575,2575.0,B3760,2026-01-06,85.0,MEDIUM,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002576,AUTH00002576,695384******1327,695384,1327,07/29,AMEX,CREDIT,2038-01-19,03:14:07,2038-01-19T03:14:07,14474.05,INR,,INR,9.0,CASH_WITHDRAWAL,90000.0,CITI149677,,7011.0,,Chandigarh,Punjab,GBR,,,TRM24532,10.0,6.0,Y,,59,,2038-01-19,Y,S,N,CITI0001,453244.0,695384,VISA982690536,16.63,5.32,,REF000000002576,2576.0,,2038-01-20,4.0,HIGH,,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002577,AUTH00002577,453241******7109,453241,7109,01/29,DISCOVER,DEBIT,2025-11-29,04:30:30,2025-11-29T04:30:30.113657,718.05,INR,,EUR,0.0,,90000.0,CITI790923,Deep Ltd,,,Lucknow,Tripura,USA,571116.0,,TRM81656,81.0,1.0,Y,A758ZB,0,,2025-11-29,A,N,,CITI0001,453241.0,453241,VISA938599771,162.84,19.77,21.71,REF000000002577,2577.0,B3260,2025-11-30,11.0,HIGH,N,,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI-2578,AUTH00002578,4827814,482781,7814,04/26,VISA,PREPAID,1999-12-31,23:59:59,1999-12-31T23:59:59,21171.07,INR,15299.5,USD,0.0,VOID,90000.0,CITI372789,"Sagar, Char and Mutti",5691.0,,Nagpur,Telangana,IND,,,TRM58440,10.0,8.0,Y,A406YV,0,,1999-12-31,U,N,N,CITI0001,453243.0,482781,VISA715950573,73.45,43.26,,REF000000002578,2578.0,,1999-12-30,,HIGH,A,,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002579,AUTH00002579,453241******1225,453241,1225,12/31,AMEX,DEBIT,2025-12-15,04:30:30,2025-12-15T04:30:30.113657,13459.35,INR,,,21.0,REFUND,0.0,CITI413069,,,,Chandigarh,Madhya Pradesh,ARE,,,TRM24106,5.0,1.0,Y,A440HD,0,,2025-12-15,A,U,,CITI0001,453243.0,453241,VISA475619506,,19.65,2.57,REF000000002579,2579.0,B1106,2025-12-18,,,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002580,AUTH00002580,453245******9744,453245,9744,08/27,AMEX,PREPAID,2026-01-02,04:30:30,2026-01-02T04:30:30.113657,19959.47,INR,24198.75,,0.0,PREAUTH,0.0,CITI242046,Jha and Sons,,,Hyderabad,,SGP,549107.0,,TRM24513,2.0,6.0,N,A141JP,0,,2026-01-02,U,,Y,CITI0001,453243.0,453245,VISA835092195,134.48,,,REF000000002580,2580.0,B2680,2026-01-03,74.0,,Y,,CITI,CITI_BANK,2026-01-05T04:30:30.113657
,AUTH00002581,000000******0000,0,0,04/28,DISCOVER,CR,2025-11-12,04:30:30,2025-11-12T04:30:30.113657,3212.29,INR,,USD,0.0,VOID,0.0,CITI483826,Bath Group,5812.0,,Bhopal,,IND,827641.0,,TRM83073,90.0,1.0,Y,A804KB,78,,2025-11-12,U,N,,CITI0001,453241.0,0,VISA646199678,,32.7,29.49,REF000000002581,2581.0,B1543,2025-11-15,56.0,LOW,N,2.2,CITI,CITI_BANK,2026-01-05T04:30:30.113657
CITI0000002582,AUTH00002582,453244******3288,453244,3288,02/30,DISCOVER,DEBIT,2025-12-17,04:30:30,2025-12-17T04:30:30.113657,7050.01,INR,,,20.0,VOID,10000.0,CITI727763,,,,Ahmedabad,Telangana,USA,811699.0,"H.No. 164
Prasad",TRM82035,90.0,1.0,Y,A442DQ,0,,2025-12-17,E,N,N,CITI0001,453246.0,453244,VISA216764703,77.03,40.56,19.05,REF000000002582,2582.0,B7902,2025-12-19,,,,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002583,AUTH00002583,453246******0926,453246,926,10/28,VISA,CREDIT,2025-12-12,04:30:30,2025-12-12T04:30:30.115707,11688.69,INR,17801.72,,20.0,,20000.0,CITI499598,Merchant and Sons,5651.0,,Pune,Uttar Pradesh,SGP,,"82/78, Balakrishnan Nagar",TRM15101,7.0,2.0,N,A414RT,0,,2025-12-12,,M,N,CITI0001,453242.0,453246,VISA255570817,,44.06,7.93,REF000000002583,2583.0,B2045,2025-12-13,,LOW,U,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002584,AUTH00002584,453244******1640,453244,1640,08/29,AMEX,PREPAID,2026-06-03,04:30:30,2026-06-03T04:30:30.115707,14204.47,INR,,,20.0,REFUND,0.0,CITI127370,"Thakkar, Bassi and Raj",5541.0,,Kochi,Sikkim,GBR,,,TRM22138,90.0,0.0,Y,,0,,2026-06-03,R,,Y,CITI0001,453245.0,453244,VISA705142752,,,13.39,REF000000002584,2584.0,B4569,2026-06-05,66.0,HIGH,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002585,AUTH00002585,453241******1686,453241,1686,12/29,MASTERCARD,DEBIT,2025-12-26,04:30:30,2025-12-26T04:30:30.115707,7725.83,INR,-490.72,USD,1.0,,10000.0,CITI809941,Sastry-Chaudhary,,,Kolkata,Manipur,GBR,,,TRM47864,7.0,6.0,N,,0,,2025-12-26,Y,S,N,CITI0001,453241.0,453241,VISA387499363,,,28.44,REF000000002585,2585.0,B2571,2025-12-29,,HIGH,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI-2586,AUTH00002586,453242******1553,453242,1553,02/26,DISCOVER,CR,2025-12-07,04:30:30,2025-12-07T04:30:30.115707,0.01,AED,,,1.0,VOID,20000.0,CITI573200,,5541.0,,Mumbai,West Bengal,SGP,,"12/40
Sabharwal Ganj",TRM37746,10.0,0.0,N,A142AQ,89,,2025-12-07,N,M,Y,CITI0001,453241.0,453242,VISA402252367,,,,REF000000002586,2586.0,B6881,2025-12-08,,MEDIUM,,2.1,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002587,AUTH00002587,453241******1908,453241,1908,09/26,AMEX,PREPAID,2025-12-15,04:30:30,2025-12-15T04:30:30.115707,1690.37,INR,558.23,INR,0.0,,0.0,CITI655299,,,,Kolkata,Punjab,GBR,,"H.No. 805, Muni Circle",TRM81854,81.0,1.0,N,A214HD,0,,2025-12-15,P,,Y,CITI0001,453243.0,453241,VISA876543661,133.78,35.47,26.38,REF000000002587,2587.0,B8445,2025-12-18,9.0,HIGH,,2.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002588,AUTH00002588,453241******3596,453241,3596,04/26,VISA,PREPAID,2026-01-15,04:30:30,2026-01-15T04:30:30.115707,35.43,INR,8185.35,EUR,1.0,VOID,0.0,CITI903140,,5814.0,,Kolkata,Sikkim,ARE,418646.0,"96/22
Parmer Zila",TRM34138,81.0,8.0,N,,0,,2026-01-15,S,,Y,CITI0001,453242.0,453241,VISA692517135,109.77,,,REF000000002588,2588.0,B7753,2026-01-16,32.0,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI0000002589,AUTH00002589,453245******9183,453245,9183,04/26,VISA,PREPAID,2025-11-11,04:30:30,2025-11-11T04:30:30.115707,17209.47,INR,,,21.0,,90000.0,,Tiwari-Pai,5942.0,,Ahmedabad,,SGP,771864.0,"816, Baria Nagar",TRM92131,2.0,6.0,N,A023UI,0,,2025-11-11,R,U,Y,CITI0001,453246.0,453245,VISA982843599,96.32,,7.16,REF000000002589,2589.0,B3330,2025-11-13,,,N,1.0,CITI,CITI_BANK,2026-01-05T04:30:30.115707
CITI-2590,AUTH00002590,999999******9999,999999,9999,07/22,DISCOVER,CREDIT,08-11-2026,04:30:30,2026-11-08T04:30:30.115707,3658.96,INR,,EUR,1.0,PREAUTH,20000.0,CITI971803,Zachariah Group,5651.0,,Hyderabad,,GBR,987338.0,"45/067, Sarkar Path",TRM54068,2.0,2.0,N,,76,,2026-11-08,E,,N,CITI0001,453242.0,999999,VISA991996395,153.02,22.73,27.01,REF000000002590,2590.0,,2026-11-11,83.0,LOW,Y,,CITI,CITI_BANK,2026-01-05T04:30:30.115707
,AUTH00002591,000000******0000,0,0,03/28,AMEX,CREDIT,2025-12-12,04:30:30,2025-12-12T04:30:30.115707,22816.17,INR,24221.09,,20.0,VOID,90000.0,,"Singh, Kamdar and Prashad",4121.0,,,,IND,,,TRM18925,10.0,2.0,Y,A406UX,78,,2025-12-12,A,,,CITI0001,999999.0,0,VISA619518629,,43.56,24.73,REF000000002591,2591.0,B1668,2025-12-13,44.0,HIGH,U,,CITI,CITI_BANK,2026-01-05T04:30:30.118766
CITI,AUTH00002592,6153793,615379,3793,06/28,MASTERCARD,DEBIT,2025-11-23,04:30:30,2025-11-23T04:30:30.118766,22380.11,USD,17365.21,,1.0,PREAUTH,20000.0,CITI525998,,,,Delhi,Haryana,ARE,354926.0,"26/48, Sem Marg",TRM84149,5.0,8.0,N,A855IR,65,,2025-11-23,A,U,,CITI0001,453242.0,615379,VISA189594293,156.7,13.28,,REF000000002592,2592.0,,2025-11-24,,,,,CITI,CITI_BANK,2026-01-05T04:30:30.118766
