txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
HDFC0000000690,AUTH00000690,453214******4933,453214,4933,10/26,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.079392,4289.54,INR,,,21,PURCHASE,000000,HDFC935660,"Bhasin, Pradhan and Lad",,,Delhi,,IND,,"H.No. 017
Ahluwalia Road",TRM66464,90,00,Y,A753ZV,05,,2025-12-12,N,U,N,HDFC0001,453213,453214,VISA911163419,79.19,33.26,,REF000000000690,000690,B8684,2025-12-13,78.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.079392
HDFC0000002232,AUTH00002232,453213******6038,453213,6038,04/27,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.258068,9645.43,INR,,,21,REFUND,000000,HDFC706339,Sabharwal Ltd,5411,,Hyderabad,Nagaland,IND,196561,"539, Bali Zila",TRM54320,90,00,N,A161KW,00,,2025-12-16,N,N,N,HDFC0001,453211,453213,VISA455443842,99.15,44.06,6.61,REF000000002232,002232,B5397,2025-12-17,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.258068
HDFC0000003306,AUTH00003306,453211******8474,453211,8474,11/27,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.385195,8691.7,INR,,,01,PURCHASE,000000,HDFC635856,"Amble, Bhalla and Sheth",5732,,Kolkata,Rajasthan,IND,648576,"768, Nagar Ganj",TRM65223,05,00,N,A278DO,91,,2025-12-15,P,M,N,HDFC0001,453212,453211,VISA260529119,48.22,27.59,,REF000000003306,003306,B7952,2025-12-16,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.385195
HDFC0000000537,AUTH00000537,453212******1532,453212,1532,10/27,VISA,CREDIT,2025-12-30,23:10:57,2025-12-30T23:10:57.048933,9003.48,INR,,,21,REFUND,000000,HDFC320112,Chopra-Dhawan,5661,,Mumbai,Nagaland,IND,959210,,TRM14327,02,00,Y,A639PG,05,,2025-12-30,U,M,N,HDFC0001,453213,453212,VISA108149630,,,,REF000000000537,000537,B1798,2025-12-31,,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.050548
HDFC0000003680,AUTH00003680,453211******1136,453211,1136,04/30,VISA,CREDIT,2025-12-30,23:10:57,2025-12-30T23:10:57.427579,1828.05,INR,,,20,PURCHASE,000000,HDFC629123,Lal-Mander,5999,,Ahmedabad,Kerala,IND,840384,,TRM30118,05,00,Y,A829YA,51,,2025-12-30,N,P,Y,HDFC0001,453213,453211,VISA731118101,90.51,40.11,2.86,REF000000003680,003680,B9169,2025-12-31,75.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.428083
HDFC0000000653,AUTH00000653,453212******9751,453212,9751,06/26,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.072705,4034.09,INR,,,21,REFUND,000000,HDFC138929,Gala-Mutti,7011,,Ahmedabad,,IND,457313,"870
Dixit Ganj",TRM32628,05,00,Y,A032CE,05,,2025-12-23,P,P,Y,HDFC0001,453214,453212,VISA568606323,90.46,22.21,11.92,REF000000000653,000653,B4172,2025-12-24,96.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.073894
HDFC0000000011,AUTH00000011,453213******3462,453213,3462,08/26,VISA,CREDIT,2026-01-04,23:10:56,2026-01-04T23:10:56.933965,3919.13,INR,,,21,REFUND,000000,HDFC273061,Bahl-Choudhury,7011,,Bangalore,Kerala,IND,513160,"039
Chada Zila",TRM96900,05,00,Y,A718XI,05,,2026-01-04,A,N,Y,HDFC0001,453213,453213,VISA507059676,50.92,44.58,19.12,REF000000000011,000011,B7906,2026-01-05,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.933965
HDFC0000000670,AUTH00000670,453214******2768,453214,2768,10/28,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.076240,4659.13,INR,,,00,REFUND,000000,HDFC866143,Dhillon-Khurana,5541,,Kolkata,Maharashtra,IND,864183,,TRM41715,02,00,Y,A831TX,51,,2025-12-09,P,M,Y,HDFC0001,453212,453214,VISA929899047,36.06,40.37,3.62,REF000000000670,000670,B2450,2025-12-10,4.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.076240
HDFC0000003156,AUTH00003156,453214******2261,453214,2261,04/29,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.365427,1704.83,INR,,,01,REFUND,000000,HDFC531788,Dube-Ahluwalia,5311,,Chennai,Bihar,IND,877397,"01/740, Behl Street",TRM99122,02,00,Y,A984ST,91,,2025-12-10,N,U,N,HDFC0001,453211,453214,VISA724758959,98.27,,,REF000000003156,003156,B3852,2025-12-11,88.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.365427
HDFC0000001870,AUTH00001870,907911******0657,907911,0657,07/29,VISA,CREDIT,2025-12-27,23:10:57,2025-12-27T23:10:57.215402,253.62,INR,,,21,CASH_WITHDRAWAL,000000,HDFC147093,Taneja-Dutta,5814,,Pune,Mizoram,IND,985702,"11/23
Kadakia Nagar",TRM65731,90,00,Y,A885WB,00,,2025-12-27,N,N,Y,HDFC0001,453212,907911,VISA927184998,43.05,27.69,8.97,REF000000001870,001870,B8215,2025-12-28,69.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.215402
HDFC0000000039,AUTH00000039,453214******8723,453214,8723,10/30,VISA,CREDIT,2025-12-11,23:10:56,2025-12-11T23:10:56.936162,1440.82,INR,,,20,PURCHASE,000000,HDFC512042,"Mukherjee, Kar and Issac",5921,,Kolkata,Chhattisgarh,IND,634473,"H.No. 379, Shah Zila",TRM83783,81,00,N,A693TS,51,,2025-12-11,P,M,N,HDFC0001,453213,453214,VISA955508961,88.49,31.86,13.8,REF000000000039,000039,B4728,2025-12-12,74.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.936162
HDFC0000002000,AUTH00002000,453211******7750,453211,7750,04/26,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.229652,1595.71,INR,,,20,CASH_WITHDRAWAL,000000,HDFC871427,Sen and Sons,5732,,Chennai,Andhra Pradesh,IND,248917,,TRM66897,81,00,N,A099KQ,51,,2026-01-01,Y,U,N,HDFC0001,453212,453211,VISA181011341,54.88,6.23,10.49,REF000000002000,002000,B3807,2026-01-02,63.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.229652
HDFC0000003205,AUTH00003205,453214******9910,453214,9910,05/29,VISA,CREDIT,2026-01-04,23:10:57,2026-01-04T23:10:57.373860,5343.96,INR,,,01,REFUND,000000,HDFC158725,"Mangal, Memon and Kapur",5812,,Hyderabad,Uttar Pradesh,IND,372862,,TRM29905,05,00,Y,A073IT,51,,2026-01-04,U,M,N,HDFC0001,453212,453214,VISA822503664,61.47,,,REF000000003205,003205,B1684,2026-01-05,9.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.373860
HDFC0000002857,AUTH00002857,453213******1038,453213,1038,06/30,VISA,CREDIT,2026-01-08,23:10:57,2025-12-10T23:10:57.329739,5131.11,INR,,,01,PURCHASE,000000,HDFC493116,"Sankaran, Goda and Shenoy",,,Bangalore,Maharashtra,IND,762929,,TRM29719,90,00,Y,A861LF,05,,2025-12-10,N,M,N,HDFC0001,453214,453213,VISA792321825,98.11,10.01,2.86,REF000000002857,002857,B2904,2025-12-11,55.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.329739
HDFC0000002358,AUTH00002358,453211******1795,453211,1795,06/29,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.270898,3741.01,INR,,,00,REFUND,000000,HDFC208011,"Acharya, Sheth and Manne",5732,,Pune,Odisha,IND,121643,"H.No. 98, Deshmukh Zila",TRM63634,02,00,N,A559EE,91,,2025-12-18,N,N,N,HDFC0001,453211,453211,VISA425055893,80.84,41.6,13.95,REF000000002358,002358,B8560,2025-12-19,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.270898
HDFC0000002495,AUTH00002495,453214******8335,453214,8335,08/28,VISA,CREDIT,2025-12-05,23:10:57,2025-12-05T23:10:57.287408,4503.46,INR,,,21,REFUND,000000,HDFC182859,Garde PLC,,,Bangalore,Madhya Pradesh,IND,107410,"H.No. 81
Sharma Marg",TRM90747,90,00,Y,A592NI,05,,2025-12-05,U,N,N,HDFC0001,453213,453214,VISA341342649,79.67,8.63,7.87,REF000000002495,002495,B1869,2025-12-06,1.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.287408
HDFC0000003163,AUTH00003163,472866******1215,472866,1215,09/27,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.365962,2517.63,INR,,,00,REFUND,000000,HDFC920744,Wason Group,5541,,Kolkata,,IND,595608,"67/408
Sur Chowk",TRM51430,81,00,N,A210CP,05,,2025-12-10,U,U,Y,HDFC0001,453212,472866,VISA589562615,21.62,26.36,,REF000000003163,003163,B4557,2025-12-11,17.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.365962
HDFC0000003129,AUTH00003129,453213******5307,453213,5307,02/27,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.362389,7573.05,INR,,,01,CASH_WITHDRAWAL,000000,HDFC925334,Goel LLC,5912,,Delhi,,IND,192400,"H.No. 193, Rai Nagar",TRM71645,90,00,Y,,91,,2025-12-17,P,N,Y,HDFC0001,453214,453213,VISA238883248,37.55,31.55,5.78,REF000000003129,003129,B1197,2025-12-18,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.362389
HDFC0000000825,AUTH00000825,453211******6789,453211,6789,09/28,VISA,CREDIT,2026-01-10,23:10:57,2025-12-19T23:10:57.093938,3228.52,INR,,,21,PURCHASE,000000,HDFC989580,Kumar Ltd,7011,,Delhi,Maharashtra,IND,,,TRM99560,81,00,Y,A283EO,05,,2025-12-19,P,P,N,HDFC0001,453211,453211,VISA594903740,,,14.37,REF000000000825,000825,B3810,2025-12-20,47.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000003703,AUTH00003703,453213******8743,453213,8743,10/28,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.429923,5382.8,INR,,,21,CASH_WITHDRAWAL,000000,HDFC136691,"Gade, Comar and Mannan",5661,,Pune,Arunachal Pradesh,IND,781049,"730
Setty Circle",TRM14313,81,00,N,A143LB,51,,2025-12-26,P,P,N,HDFC0001,453214,453213,VISA167381181,79.16,29.71,14.61,REF000000003703,003703,B6508,2025-12-27,10.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.429923
HDFC0000002755,AUTH00002755,453212******1821,453212,1821,01/29,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.314057,152.13,INR,,,00,CASH_WITHDRAWAL,000000,HDFC423009,Bhat-Amble,5912,,Lucknow,Mizoram,IND,,,TRM62967,90,00,Y,,51,,2025-12-18,A,M,Y,HDFC0001,453214,453212,VISA840960994,17.18,18.63,10.68,REF000000002755,002755,B1121,2025-12-19,57.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.314057
HDFC0000002047,AUTH00002047,453214******8414,453214,8414,09/30,VISA,CREDIT,2025-12-20,23:10:57,2025-12-20T23:10:57.234179,9292.84,INR,,,20,CASH_WITHDRAWAL,000000,HDFC707457,Korpal-Bhagat,7011,,Kolkata,Tamil Nadu,IND,938961,"17/816, Thakkar Chowk",TRM77790,90,00,N,A066PR,05,,2025-12-20,A,M,Y,HDFC0001,453211,453214,VISA894972985,,8.42,,REF000000002047,002047,B3687,2025-12-21,96.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.234179
HDFC0000002414,AUTH00002414,453212******6392,453212,6392,06/27,VISA,CREDIT,2025-12-24,23:10:57,2025-12-24T23:10:57.277995,6672.37,INR,,,00,PURCHASE,000000,HDFC429115,Kanda-Bakshi,5921,,Delhi,Kerala,IND,980734,"37
Hayre Zila",TRM65652,90,00,N,A887VS,51,,2025-12-24,U,P,N,HDFC0001,453212,453212,VISA650917684,15.76,11.71,15.14,REF000000002414,002414,B2026,2025-12-25,89.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.277995
HDFC0000001596,AUTH00001596,453211******6139,453211,6139,10/29,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.182120,7539.26,INR,,,00,REFUND,000000,HDFC425944,Loke Inc,5999,,Delhi,Odisha,IND,,,TRM27971,81,00,N,A531QY,05,,2026-01-03,N,N,N,HDFC0001,453214,453211,VISA199254949,48.95,21.21,17.79,REF000000001596,001596,B5441,2026-01-04,34.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.182120
HDFC0000000847,AUTH00000847,453214******8844,453214,8844,03/26,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.093938,7593.3,INR,,,20,CASH_WITHDRAWAL,000000,HDFC447315,Kota-Dua,5651,,Lucknow,Telangana,IND,795611,"414, Sanghvi Ganj",TRM87864,81,00,N,A371SU,00,,2026-01-03,A,N,Y,HDFC0001,453213,453214,VISA359144401,,11.76,7.71,REF000000000847,000847,B7673,2026-01-04,,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000003086,AUTH00003086,453214******9191,453214,9191,02/29,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.357187,8852.15,INR,,,01,REFUND,000000,HDFC455586,Ram Ltd,5541,,Jaipur,Tamil Nadu,IND,950740,,TRM95623,02,00,N,A138AF,00,,2025-12-28,Y,N,Y,HDFC0001,453211,453214,VISA720679331,69.03,29.56,8.22,REF000000003086,003086,B5546,2025-12-29,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.357187
HDFC0000001756,AUTH00001756,453213******5486,453213,5486,12/26,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.200808,5619.68,INR,,,01,CASH_WITHDRAWAL,000000,HDFC379645,Sharma LLC,5651,,Mumbai,Tamil Nadu,IND,188324,"86/533
More",TRM58634,81,00,N,A319FO,91,,2025-12-17,N,N,Y,HDFC0001,453212,453213,VISA424814829,72.38,5.19,18.71,REF000000001756,001756,B4137,2025-12-18,,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.200808
HDFC0000000211,AUTH00000211,453211******8174,453211,8174,02/29,VISA,CREDIT,2025-12-29,23:10:56,2025-12-29T23:10:56.960130,3171.5,INR,,,20,PURCHASE,000000,HDFC171472,Brar-Prakash,5999,,Hyderabad,Madhya Pradesh,IND,909438,"33/41
Chander Nagar",TRM72031,81,00,N,A666JE,05,,2025-12-29,Y,U,Y,HDFC0001,453213,453211,VISA407761324,87.13,10.8,17.21,REF000000000211,000211,B6138,2025-12-30,87.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.960130
HDFC0000002179,AUTH00002179,453214******5783,453214,5783,11/26,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.250364,7786.51,INR,,,00,PURCHASE,000000,HDFC101537,Sarma Group,5999,,Chennai,Punjab,IND,370515,"02/34
Parikh Road",TRM87689,90,00,Y,A684QA,00,,2025-12-18,A,P,N,HDFC0001,453211,453214,VISA768818680,22.77,16.02,4.98,REF000000002179,002179,B2966,2025-12-19,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.250364
HDFC0000003631,AUTH00003631,453212******2559,453212,2559,02/28,VISA,CREDIT,2026-01-13,23:10:57,2025-12-31T23:10:57.422484,3772.99,INR,,,21,PURCHASE,000000,HDFC274385,Sundaram LLC,5942,,Hyderabad,Gujarat,IND,778237,,TRM68947,90,00,Y,A873SU,91,,2025-12-31,Y,P,Y,HDFC0001,453213,453212,VISA430877037,84.62,,,REF000000003631,003631,B2999,2026-01-01,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.422484
HDFC0000001394,AUTH00001394,453211******6174,453211,6174,02/26,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.160188,604.0,INR,,,21,CASH_WITHDRAWAL,000000,HDFC698522,Thaker-Jaggi,5732,,Lucknow,Gujarat,IND,713041,"H.No. 84, Raman Circle",TRM30226,02,00,N,A899NM,91,,2025-12-21,U,N,N,HDFC0001,453211,453211,VISA470076734,74.19,27.35,9.99,REF000000001394,001394,B5746,2025-12-22,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.160188
HDFC0000001783,AUTH00001783,453213******8240,453213,8240,04/27,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.204504,3729.33,INR,,,21,CASH_WITHDRAWAL,000000,HDFC115884,"Peri, Batta and Gade",5814,,Jaipur,Goa,IND,408148,"65
Sen Street",TRM57170,81,00,N,A523MI,00,,2025-12-29,N,N,N,HDFC0001,453213,453213,VISA400411967,21.21,18.81,12.65,REF000000001783,001783,B7070,2025-12-30,81.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.204504
HDFC0000000961,AUTH00000961,453213******6189,453213,6189,05/28,VISA,CREDIT,2025-12-22,23:10:57,2025-12-22T23:10:57.108598,2253.21,INR,,,21,CASH_WITHDRAWAL,000000,HDFC605056,Bedi LLC,7011,,Jaipur,Chhattisgarh,IND,738985,,TRM54459,02,00,N,,05,,2025-12-22,A,P,N,HDFC0001,453212,453213,VISA304128066,89.8,17.69,7.84,REF000000000961,000961,B3988,2025-12-23,49.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.108598
HDFC0000003207,AUTH00003207,453214******8690,453214,8690,10/27,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.373860,415.36,INR,,,21,CASH_WITHDRAWAL,000000,HDFC109873,"Chaudhuri, Shetty and Sathe",5999,,Chennai,Punjab,IND,561687,,TRM64010,02,00,N,A989KJ,91,,2026-01-02,U,U,N,HDFC0001,453211,453214,VISA840210834,32.75,40.25,4.43,REF000000003207,003207,B5677,2026-01-03,82.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.373860
HDFC0000001194,AUTH00001194,453214******4749,453214,4749,12/26,VISA,CREDIT,2025-12-31,23:10:57,2025-12-31T23:10:57.135819,4455.67,INR,,,20,PURCHASE,000000,HDFC386354,Malhotra Group,5411,,Hyderabad,Uttar Pradesh,IND,867691,,TRM52171,02,00,N,A057SO,05,,2025-12-31,N,P,N,HDFC0001,453213,453214,VISA811630661,30.87,10.34,8.64,REF000000001194,001194,B1084,2026-01-01,83.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.135819
HDFC0000002377,AUTH00002377,453214******4359,453214,4359,08/29,VISA,CREDIT,2026-01-11,23:10:57,2026-01-02T23:10:57.273933,3459.16,INR,,,01,REFUND,000000,HDFC805034,Balay-Gill,5541,,Delhi,Nagaland,IND,732033,"72
Behl Nagar",TRM28908,81,00,Y,A734LW,00,,2026-01-02,A,M,Y,HDFC0001,453214,453214,VISA546639251,56.47,12.81,10.34,REF000000002377,002377,B5887,2026-01-03,21.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000001489,AUTH00001489,453212******9936,453212,9936,02/29,VISA,CREDIT,2025-12-20,23:10:57,2025-12-20T23:10:57.170250,5164.64,INR,,,20,REFUND,000000,HDFC593580,Upadhyay-Magar,5651,,Ahmedabad,Rajasthan,IND,,,TRM80790,90,00,N,A002EW,91,,2025-12-20,A,U,Y,HDFC0001,453212,453212,VISA616233821,83.62,41.76,16.8,REF000000001489,001489,B1641,2025-12-21,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.170250
HDFC0000002619,AUTH00002619,453212******8216,453212,8216,06/26,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.300478,7885.84,INR,,,01,REFUND,000000,HDFC207663,Dube-Karnik,5661,,Kolkata,Chhattisgarh,IND,351621,"14
Oommen Circle",TRM83060,81,00,Y,A819OD,00,,2026-01-03,P,P,Y,HDFC0001,453214,453212,VISA457760085,67.55,,15.46,REF000000002619,002619,B5301,2026-01-04,,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.301723
HDFC0000000016,AUTH00000016,453212******1023,453212,1023,05/30,VISA,CREDIT,2025-12-06,23:10:56,2025-12-06T23:10:56.934469,7502.13,INR,,,20,CASH_WITHDRAWAL,000000,HDFC230394,Sankar LLC,5814,,Pune,Maharashtra,IND,617781,"01
Rau Nagar",TRM88385,05,00,N,A513MM,51,,2025-12-06,Y,M,Y,HDFC0001,453211,453212,VISA921155204,34.26,,10.47,REF000000000016,000016,B8245,2025-12-07,23.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.934469
HDFC0000002521,AUTH00002521,539648******4869,539648,4869,05/29,VISA,CREDIT,2026-01-05,23:10:57,2025-12-31T23:10:57.289944,8885.51,INR,,,20,PURCHASE,000000,HDFC288629,"Ramesh, Tak and Anand",5999,,Ahmedabad,Uttar Pradesh,IND,443499,"86/86
Rai Path",TRM53053,90,00,N,A292XX,00,,2025-12-31,Y,P,Y,HDFC0001,453214,539648,VISA318543242,44.92,27.27,10.23,REF000000002521,002521,B6776,2026-01-01,,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.289944
HDFC0000001721,AUTH00001721,722203******9620,722203,9620,05/29,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.197073,4390.5,INR,,,00,CASH_WITHDRAWAL,000000,HDFC214421,Loke-Pingle,5999,,Lucknow,West Bengal,IND,632195,"69/475
Ratti Chowk",TRM64081,05,00,N,A945MX,51,,2025-12-16,A,M,Y,HDFC0001,453214,722203,VISA219836268,64.13,40.5,,REF000000001721,001721,B9844,2025-12-17,68.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.197073
HDFC0000001728,AUTH00001728,453214******7624,453214,7624,05/28,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.197073,841.11,INR,,,01,REFUND,000000,HDFC162524,Shankar and Sons,5812,,Bangalore,Bihar,IND,840945,"H.No. 817, Parekh Circle",TRM53690,90,00,N,A221FX,51,,2025-12-17,Y,P,N,HDFC0001,453212,453214,VISA567878908,34.96,15.03,8.63,REF000000001728,001728,B6757,2025-12-18,,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.197073
HDFC0000002231,AUTH00002231,453212******6304,453212,6304,11/30,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.258068,5455.9,INR,,,00,REFUND,000000,HDFC543404,Rana PLC,5921,,Lucknow,Himachal Pradesh,IND,395801,"12/664, Sharma",TRM83697,81,00,N,A196CR,51,,2025-12-18,P,M,N,HDFC0001,453213,453212,VISA675589621,19.73,32.02,19.08,REF000000002231,002231,B3551,2025-12-19,10.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.258068
HDFC0000003454,AUTH00003454,453213******5989,453213,5989,09/26,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.402332,937.69,INR,,,01,REFUND,000000,HDFC678962,Bhavsar and Sons,,,Ahmedabad,Andhra Pradesh,IND,209903,,TRM11202,81,00,N,A996ZE,91,,2025-12-14,U,N,N,HDFC0001,453212,453213,VISA843367138,51.71,17.45,,REF000000003454,003454,B5934,2025-12-15,74.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.402332
HDFC0000003805,AUTH00003805,453214******9373,453214,9373,01/30,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.446262,9284.22,INR,,,21,PURCHASE,000000,HDFC746056,Hegde and Sons,5661,,Delhi,Tripura,IND,472544,"90/237
Kata Road",TRM21042,81,00,N,A269TL,51,,2025-12-23,U,U,N,HDFC0001,453214,453214,VISA880497341,30.39,34.27,4.44,REF000000003805,003805,B6458,2025-12-24,20.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.446262
HDFC0000001711,AUTH00001711,453213******1063,453213,1063,08/26,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.195495,6173.2,INR,,,00,CASH_WITHDRAWAL,000000,HDFC318908,Atwal-Thaker,5411,,Chennai,Arunachal Pradesh,IND,928431,"85
Ramaswamy Marg",TRM54363,05,00,N,A706OS,51,,2025-12-13,Y,P,N,HDFC0001,453214,453213,VISA380927892,98.08,15.3,12.43,REF000000001711,001711,B3308,2025-12-14,4.0,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.195495
HDFC0000002379,AUTH00002379,453214******9078,453214,9078,07/28,VISA,CREDIT,2025-12-13,23:10:57,2025-12-13T23:10:57.273933,4663.08,INR,,,21,PURCHASE,000000,HDFC763131,Nayak PLC,5814,,Hyderabad,Kerala,IND,546179,,TRM80816,81,00,Y,,00,,2025-12-13,N,N,Y,HDFC0001,453213,453214,VISA256829847,31.3,35.15,10.72,REF000000002379,002379,B6991,2025-12-14,,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000001788,AUTH00001788,119442******8960,119442,8960,01/26,VISA,CREDIT,2025-12-15,23:10:57,2025-12-15T23:10:57.204504,-9514.85,INR,,,20,CASH_WITHDRAWAL,000000,HDFC132850,Krish-Bhandari,,,Pune,Goa,IND,989062,"53/012
Kuruvilla Ganj",TRM10013,05,00,Y,A723BN,05,,2025-12-15,N,P,N,HDFC0001,453212,119442,VISA424835161,,7.4,12.56,REF000000001788,001788,B1323,2025-12-16,68.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.204504
HDFC0000000660,AUTH00000660,453213******2451,453213,2451,04/28,VISA,CREDIT,2026-01-07,23:10:57,2025-12-21T23:10:57.073894,1496.3,INR,,,21,REFUND,000000,HDFC719878,Chakraborty-Bail,,,Delhi,West Bengal,IND,835192,"664, Dara Street",TRM19282,81,00,N,A476VZ,51,,2025-12-21,U,N,Y,HDFC0001,453211,453213,VISA360664643,61.92,,2.94,REF000000000660,000660,B8437,2025-12-22,25.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.073894
HDFC0000001504,AUTH00001504,453212******5715,453212,5715,03/30,VISA,CREDIT,2025-12-19,23:10:57,2025-12-19T23:10:57.170250,2884.04,INR,,,01,REFUND,000000,HDFC375634,Bajaj-Tailor,5661,,Hyderabad,Uttar Pradesh,IND,921110,,TRM90389,05,00,Y,A986ZR,91,,2025-12-19,N,N,Y,HDFC0001,453212,453212,VISA450750242,,7.33,4.53,REF000000001504,001504,B5037,2025-12-20,3.0,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.170250
